Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Valor bruto;Valor por m2;Valor bruto por m2;Tipo agrupado
Departamento;Comas;3;1;1;110;6900.0;1400.0;8600.0;62.73;78.18;Departamento
Departamento;Chorrillos;2;0;0;80;2200.0;1000.0;3324.0;27.5;41.55;Departamento
Departamento;Ate;2;1;1;90;2400.0;1300.0;3895.0;26.67;43.28;Departamento
Departamento;Santa María del Mar;3;1;1;76;1100.0;617.0;1852.0;14.47;24.37;Departamento
Departamento;Comas;2;1;0;83;4500.0;1200.0;5830.0;54.22;70.24;Departamento
Departamento;San Borja;3;1;0;114;2500.0;1515.0;4302.0;21.93;37.74;Departamento
Departamento;Comas;2;1;1;125;6500.0;1550.0;8340.0;52.0;66.72;Departamento
Departamento;San Borja;2;1;0;70;2500.0;704.0;3364.0;35.71;48.06;Departamento
Departamento;San Bartolo;4;1;2;320;9500.0;1800.0;11800.0;29.69;36.88;Departamento
Departamento;Rímac;2;0;0;65;3200.0;900.0;4260.0;49.23;65.54;Departamento
Departamento;San Borja;3;1;1;100;2900.0;1100.0;4215.0;29.0;42.15;Departamento
Departamento;Jesús María;2;2;1;71;1800.0;658.0;2458.0;25.35;34.62;Departamento
Departamento;Lurigancho;3;1;0;98;3900.0;1000.0;5027.0;39.8;51.3;Departamento
Departamento;Ate;2;1;1;68;2800.0;750.0;3710.0;41.18;54.56;Departamento
Departamento;Punta Hermosa;3;1;1;105;2500.0;1156.0;3872.0;23.81;36.88;Departamento
Departamento;Rímac;3;1;1;150;7500.0;2500.0;10379.0;50.0;69.19;Departamento
Departamento;San Borja;1;1;0;55;2400.0;1766.0;4313.0;43.64;78.42;Departamento
Departamento;Jesús María;4;2;4;300;5000.0;1450.0;9904.0;16.67;33.01;Departamento
Departamento;Rímac;2;0;0;40;3200.0;572.0;3772.0;80.0;94.3;Departamento
Departamento;Jesús María;2;1;1;76;1500.0;690.0;2190.0;19.74;28.82;Departamento
Departamento;Cieneguilla;2;0;0;80;900.0;332.0;1232.0;11.25;15.4;Departamento
Departamento;Ate;2;2;1;115;8000.0;1800.0;9800.0;69.57;85.22;Departamento
Departamento;Ate;3;1;1;120;4500.0;1200.0;5700.0;37.5;47.5;Departamento
Departamento;Jesús María;3;3;1;120;2950.0;833.0;6521.0;24.58;54.34;Departamento
Departamento;San Borja;3;1;0;95;3000.0;1100.0;4100.0;31.58;43.16;Departamento
Departamento;Jesús María;2;3;2;195;3100.0;900.0;4450.0;15.9;22.82;Departamento
Departamento;Los Olivos;2;0;0;54;800.0;276.0;1076.0;14.81;19.93;Departamento
Departamento;Comas;3;1;0;128;6300.0;1300.0;7880.0;49.22;61.56;Departamento
Departamento;San Borja;2;0;0;80;3500.0;1200.0;4819.0;43.75;60.24;Departamento
Departamento;Pueblo Libre;3;1;1;117;5500.0;1000.0;6956.0;47.01;59.45;Departamento
Departamento;Ate;1;1;0;68;1800.0;1354.0;3453.0;26.47;50.78;Departamento
Departamento;San Borja;4;1;2;300;4000.0;1350.0;5740.0;13.33;19.13;Departamento
Departamento;San Borja;1;0;0;40;2600.0;605.0;3458.0;65.0;86.45;Departamento
Departamento;San Miguel;2;1;0;75;1500.0;430.0;1930.0;20.0;25.73;Departamento
Departamento;Pachacámac;2;1;0;59;690.0;110.0;800.0;11.69;13.56;Departamento
Departamento;Bellavista;3;1;1;140;1200.0;400.0;1600.0;8.57;11.43;Departamento
Departamento;Ate;4;3;1;170;4200.0;2500.0;7064.0;24.71;41.55;Departamento
Departamento;Comas;1;1;0;80;2700.0;800.0;3580.0;33.75;44.75;Departamento
Departamento;Pueblo Libre;3;1;1;105;4200.0;1242.0;5442.0;40.0;51.83;Departamento
Departamento;Rímac;2;0;0;94;2400.0;793.0;3371.0;25.53;35.86;Departamento
Departamento;Comas;3;3;1;170;8500.0;2355.0;11265.0;50.0;66.26;Departamento
Departamento;Ate;2;2;1;105;6000.0;2450.0;8450.0;57.14;80.48;Departamento
Departamento;Rímac;4;2;2;180;7000.0;1800.0;9533.0;38.89;52.96;Departamento
Departamento;Pucusana;3;0;0;100;2100.0;370.0;2620.0;21.0;26.2;Departamento
Departamento;Ate;2;2;1;111;4500.0;1600.0;6400.0;40.54;57.66;Departamento
Departamento;La Punta;2;1;0;60;1000.0;390.0;1746.0;16.67;29.1;Departamento
Departamento;Rímac;2;1;0;82;5500.0;570.0;6200.0;67.07;75.61;Departamento
Departamento;Pueblo Libre;3;1;1;152;6500.0;1787.0;8760.0;42.76;57.63;Departamento
Departamento;San Borja;2;0;0;82;2876.0;696.0;3572.0;35.07;43.56;Departamento
Departamento;Lurín;1;0;0;55;1300.0;519.0;2110.0;23.64;38.36;Departamento
Departamento;Chorrillos;2;1;1;80;4310.0;1315.0;5812.0;53.88;72.65;Departamento
Departamento;Ate;3;2;2;98;2900.0;1388.0;4472.0;29.59;45.63;Departamento
Departamento;Ate;4;3;3;197;8500.0;1700.0;10200.0;43.15;51.78;Departamento
Departamento;San Borja;1;0;0;50;1300.0;550.0;1850.0;26.0;37.0;Departamento
Departamento;Ate;3;2;3;120;3500.0;1150.0;4650.0;29.17;38.75;Departamento
Departamento;Chorrillos;1;1;1;60;2800.0;1200.0;4090.0;46.67;68.17;Departamento
Departamento;Chaclacayo;2;0;1;103;1000.0;650.0;1743.0;9.71;16.92;Departamento
Departamento;Lurín;2;1;0;71;2000.0;750.0;2888.0;28.17;40.68;Departamento
Departamento;Mi Perú;3;0;1;100;1700.0;275.0;1975.0;17.0;19.75;Departamento
Departamento;San Miguel;4;2;1;150;2500.0;1300.0;4115.0;16.67;27.43;Departamento
Departamento;Ate;1;1;0;45;1300.0;638.0;2058.0;28.89;45.73;Departamento
Departamento;San Borja;2;0;0;68;2400.0;486.0;2886.0;35.29;42.44;Departamento
Departamento;Santiago de Surco;2;0;0;70;2700.0;715.0;3505.0;38.57;50.07;Departamento
Departamento;San Borja;3;2;2;167;4500.0;2500.0;7514.0;26.95;44.99;Departamento
Departamento;Villa El Salvador;3;1;0;120;3300.0;1300.0;4800.0;27.5;40.0;Departamento
Departamento;Comas;3;2;1;360;9500.0;1800.0;11660.0;26.39;32.39;Departamento
Departamento;Comas;2;1;1;112;8000.0;1350.0;9350.0;71.43;83.48;Departamento
Departamento;San Borja;1;0;1;74;2900.0;700.0;3783.0;39.19;51.12;Departamento
Departamento;Magdalena del Mar;2;1;0;84;2200.0;600.0;2925.0;26.19;34.82;Departamento
Departamento;Ate;2;1;1;70;2700.0;800.0;3639.0;38.57;51.99;Departamento
Departamento;San Miguel;2;1;0;73;1680.0;500.0;2260.0;23.01;30.96;Departamento
Departamento;Comas;1;0;0;42;2800.0;775.0;3748.0;66.67;89.24;Departamento
Departamento;Ate;4;3;4;250;8000.0;3300.0;11300.0;32.0;45.2;Departamento
Departamento;Jesús María;3;2;3;180;2800.0;950.0;4169.0;15.56;23.16;Departamento
Departamento;San Miguel;3;1;0;90;2000.0;620.0;2676.0;22.22;29.73;Departamento
Departamento;Jesús María;3;2;3;90;1950.0;660.0;2610.0;21.67;29.0;Departamento
Departamento;Ate;3;2;1;170;5000.0;1228.0;6663.0;29.41;39.19;Departamento
Departamento;Pueblo Libre;3;1;1;115;6000.0;1200.0;7508.0;52.17;65.29;Departamento
Departamento;Ate;2;1;0;60;2500.0;600.0;3300.0;41.67;55.0;Departamento
Departamento;Rímac;3;2;1;200;7500.0;3300.0;11440.0;37.5;57.2;Departamento
Departamento;Jesús María;3;1;2;90;1100.0;1100.0;2200.0;12.22;24.44;Departamento
Departamento;La Molina;2;1;1;60;1300.0;350.0;1728.0;21.67;28.8;Departamento
Departamento;San Miguel;2;1;0;84;1800.0;501.0;2301.0;21.43;27.39;Departamento
Departamento;San Miguel;3;1;1;90;2000.0;887.0;3010.0;22.22;33.44;Departamento
Departamento;San Borja;3;1;0;182;4500.0;1500.0;6000.0;24.73;32.97;Departamento
Departamento;San Borja;2;1;1;78;3500.0;725.0;4335.0;44.87;55.58;Departamento
Departamento;Ate;3;1;1;85;2400.0;980.0;3636.0;28.24;42.78;Departamento
Departamento;Ate;2;1;1;60;3200.0;1190.0;6520.0;53.33;108.67;Departamento
Departamento;Ate;4;2;1;140;5200.0;1250.0;7100.0;37.14;50.71;Departamento
Departamento;Lince;2;0;0;50;650.0;345.0;995.0;13.0;19.9;Departamento
Departamento;Santa Anita;3;1;0;73;1700.0;894.0;2614.0;23.29;35.81;Departamento
Departamento;Lurigancho;3;2;2;260;5850.0;1937.0;8340.0;22.5;32.08;Departamento
Departamento;Chaclacayo;2;0;0;75;1200.0;330.0;1795.0;16.0;23.93;Departamento
Departamento;San Miguel;3;2;1;118;2400.0;970.0;3370.0;20.34;28.56;Departamento
Departamento;San Borja;2;0;0;80;2650.0;504.0;3154.0;33.12;39.42;Departamento
Departamento;Santa Rosa;2;1;0;80;1400.0;350.0;1750.0;17.5;21.88;Departamento
Departamento;Pachacámac;1;0;0;32;900.0;342.0;1266.0;28.12;39.56;Departamento
Departamento;Rímac;3;1;1;135;9000.0;1220.0;10650.0;66.67;78.89;Departamento
Departamento;Jesús María;4;2;2;120;2100.0;1200.0;3538.0;17.5;29.48;Departamento
Departamento;Rímac;3;1;1;150;5000.0;1000.0;6000.0;33.33;40.0;Departamento
Departamento;Comas;3;1;1;140;7900.0;2900.0;11301.0;56.43;80.72;Departamento
Departamento;San Borja;3;1;1;135;4500.0;1636.0;6396.0;33.33;47.38;Departamento
Departamento;Ate;3;1;1;75;2200.0;825.0;3118.0;29.33;41.57;Departamento
Departamento;Callao;2;1;0;67;1300.0;575.0;1915.0;19.4;28.58;Departamento
Departamento;Callao;2;1;1;84;1100.0;1004.0;2886.0;13.1;34.36;Departamento
Departamento;Chorrillos;2;1;2;85;4230.0;1140.0;5572.0;49.76;65.55;Departamento
Departamento;San Bartolo;3;0;0;130;4950.0;1000.0;5951.0;38.08;45.78;Departamento
Departamento;Chaclacayo;2;1;0;55;1000.0;250.0;1250.0;18.18;22.73;Departamento
Departamento;Ate;4;3;2;178;6000.0;1950.0;8300.0;33.71;46.63;Departamento
Departamento;La Punta;2;1;1;83;1200.0;570.0;1848.0;14.46;22.27;Departamento
Departamento;San Borja;2;1;1;120;3800.0;900.0;4749.0;31.67;39.58;Departamento
Departamento;Ate;1;1;0;50;2000.0;1298.0;3298.0;40.0;65.96;Departamento
Departamento;San Borja;3;0;0;147;2700.0;925.0;3909.0;18.37;26.59;Departamento
Departamento;San Isidro;3;0;0;65;1350.0;300.0;1650.0;20.77;25.38;Departamento
Departamento;Lince;3;1;1;120;1600.0;860.0;2460.0;13.33;20.5;Departamento
Departamento;Ancón;4;2;4;220;6500.0;2800.0;9830.0;29.55;44.68;Departamento
Departamento;San Miguel;2;1;1;66;1800.0;800.0;2700.0;27.27;40.91;Departamento
Departamento;Ate;2;2;1;111;6000.0;3400.0;10100.0;54.05;90.99;Departamento
Departamento;Pachacámac;2;0;0;62;2500.0;530.0;3030.0;40.32;48.87;Departamento
Departamento;Chaclacayo;2;0;0;70;950.0;465.0;1415.0;13.57;20.21;Departamento
Departamento;Punta Hermosa;2;1;1;88;5000.0;1060.0;6220.0;56.82;70.68;Departamento
Departamento;Jesús María;3;3;2;200;2700.0;1692.0;4392.0;13.5;21.96;Departamento
Departamento;Callao;2;1;1;56;1600.0;622.0;2929.0;28.57;52.3;Departamento
Departamento;Callao;2;0;0;46;900.0;319.0;1233.0;19.57;26.8;Departamento
Departamento;Punta Hermosa;4;2;1;166;6000.0;2300.0;8850.0;36.14;53.31;Departamento
Departamento;Villa El Salvador;1;0;0;36;1900.0;430.0;2385.0;52.78;66.25;Departamento
Departamento;Rímac;1;1;1;81;4500.0;1717.0;6580.0;55.56;81.23;Departamento
Departamento;San Borja;3;0;0;107;3200.0;600.0;3800.0;29.91;35.51;Departamento
Departamento;Pucusana;1;0;0;60;1700.0;260.0;1960.0;28.33;32.67;Departamento
Departamento;San Miguel;3;2;0;82;2600.0;780.0;3380.0;31.71;41.22;Departamento
Departamento;San Borja;2;0;0;70;2400.0;669.0;3181.0;34.29;45.44;Departamento
Departamento;La Punta;2;0;0;80;1900.0;700.0;2679.0;23.75;33.49;Departamento
Departamento;San Borja;3;1;1;200;4500.0;1700.0;6620.0;22.5;33.1;Departamento
Departamento;San Borja;1;0;0;60;2450.0;730.0;3207.0;40.83;53.45;Departamento
Departamento;Ate;3;2;2;212;5500.0;1200.0;7370.0;25.94;34.76;Departamento
Departamento;Comas;3;1;1;112;6800.0;1450.0;8630.0;60.71;77.05;Departamento
Departamento;Punta Hermosa;3;1;0;88;3000.0;1100.0;4239.0;34.09;48.17;Departamento
Departamento;Comas;2;1;0;60;1300.0;440.0;1740.0;21.67;29.0;Departamento
Departamento;San Borja;3;2;1;139;3900.0;1470.0;5600.0;28.06;40.29;Departamento
Departamento;San Miguel;2;0;0;75;1300.0;461.0;1823.0;17.33;24.31;Departamento
Departamento;Jesús María;3;2;1;106;2100.0;405.0;2505.0;19.81;23.63;Departamento
Departamento;Rímac;3;2;1;140;6400.0;3274.0;10415.0;45.71;74.39;Departamento
Departamento;Ventanilla;3;0;0;72;1900.0;320.0;2287.0;26.39;31.76;Departamento
Departamento;Ate;2;1;0;51;1300.0;460.0;1800.0;25.49;35.29;Departamento
Departamento;Villa El Salvador;2;1;1;90;3500.0;1006.0;4701.0;38.89;52.23;Departamento
Departamento;San Borja;4;1;0;141;4500.0;1139.0;6017.0;31.91;42.67;Departamento
Departamento;Rímac;3;2;3;170;7000.0;3230.0;10240.0;41.18;60.24;Departamento
Departamento;Punta Negra;2;1;1;64;1900.0;430.0;2399.0;29.69;37.48;Departamento
Departamento;Jesús María;3;2;1;113;2400.0;522.0;5628.0;21.24;49.81;Departamento
Departamento;Pueblo Libre;3;2;1;125;5000.0;1698.0;7055.0;40.0;56.44;Departamento
Departamento;San Borja;1;0;0;21;1100.0;405.0;1505.0;52.38;71.67;Departamento
Departamento;San Borja;1;0;0;46;1500.0;580.0;2180.0;32.61;47.39;Departamento
Departamento;Comas;2;1;0;75;3200.0;1200.0;4517.0;42.67;60.23;Departamento
Departamento;Ate;3;2;3;115;3700.0;1500.0;5500.0;32.17;47.83;Departamento
Departamento;Jesús María;2;2;1;85;2000.0;650.0;2650.0;23.53;31.18;Departamento
Departamento;Pueblo Libre;2;1;1;86;6700.0;650.0;7350.0;77.91;85.47;Departamento
Departamento;Comas;2;0;0;72;4199.0;415.0;4734.0;58.32;65.75;Departamento
Departamento;San Borja;1;0;1;34;2000.0;480.0;2480.0;58.82;72.94;Departamento
Departamento;Ate;1;1;1;62;1500.0;1080.0;2841.0;24.19;45.82;Departamento
Departamento;Lurigancho;4;2;2;241;8000.0;2203.0;11200.0;33.2;46.47;Departamento
Departamento;Punta Hermosa;2;0;0;70;2300.0;530.0;2925.0;32.86;41.79;Departamento
Departamento;Comas;2;1;0;81;4000.0;1070.0;5284.0;49.38;65.23;Departamento
Departamento;Ate;4;2;3;235;8000.0;2700.0;11115.0;34.04;47.3;Departamento
Departamento;Jesús María;2;1;1;72;1300.0;780.0;2080.0;18.06;28.89;Departamento
Departamento;Chorrillos;3;1;1;100;4500.0;1600.0;6349.0;45.0;63.49;Departamento
Departamento;Pueblo Libre;3;1;1;140;4100.0;1593.0;5693.0;29.29;40.66;Departamento
Departamento;Santa Rosa;2;0;0;54;800.0;340.0;1140.0;14.81;21.11;Departamento
Departamento;Rímac;2;1;0;75;3500.0;1100.0;4753.0;46.67;63.37;Departamento
Departamento;Lince;2;1;0;50;900.0;305.0;1205.0;18.0;24.1;Departamento
Departamento;Villa El Salvador;1;0;0;32;1400.0;650.0;2080.0;43.75;65.0;Departamento
Departamento;Ate;3;2;3;110;3000.0;1754.0;4986.0;27.27;45.33;Departamento
Departamento;Punta Hermosa;2;2;1;85;4000.0;2200.0;6380.0;47.06;75.06;Departamento
Departamento;Chorrillos;1;1;0;45;2200.0;561.0;2816.0;48.89;62.58;Departamento
Departamento;Pueblo Libre;2;1;0;69;3100.0;627.0;3962.0;44.93;57.42;Departamento
Departamento;San Miguel;3;1;1;108;1800.0;700.0;2644.0;16.67;24.48;Departamento
Departamento;Pachacámac;2;0;0;60;3000.0;550.0;3620.0;50.0;60.33;Departamento
Departamento;Callao;3;2;1;110;2350.0;962.0;3457.0;21.36;31.43;Departamento
Departamento;La Molina;2;1;0;68;700.0;550.0;1250.0;10.29;18.38;Departamento
Departamento;Ate;4;3;3;160;8500.0;2300.0;11200.0;53.12;70.0;Departamento
Departamento;Jesús María;2;1;1;90;1700.0;784.0;2688.0;18.89;29.87;Departamento
Departamento;Punta Hermosa;3;1;0;114;3000.0;1200.0;4200.0;26.32;36.84;Departamento
Departamento;Villa El Salvador;1;0;0;23;800.0;480.0;1309.0;34.78;56.91;Departamento
Departamento;Villa El Salvador;1;0;0;35;1800.0;418.0;2243.0;51.43;64.09;Departamento
Departamento;San Miguel;3;0;0;100;2600.0;620.0;3350.0;26.0;33.5;Departamento
Departamento;Villa El Salvador;3;0;0;97;3500.0;800.0;6100.0;36.08;62.89;Departamento
Departamento;Villa El Salvador;1;0;1;30;1200.0;467.0;1917.0;40.0;63.9;Departamento
Departamento;Punta Hermosa;2;1;0;87;2900.0;832.0;3860.0;33.33;44.37;Departamento
Departamento;Ventanilla;2;0;0;58;1300.0;480.0;1780.0;22.41;30.69;Departamento
Departamento;Villa El Salvador;1;1;0;45;2200.0;620.0;3060.0;48.89;68.0;Departamento
Departamento;Rímac;2;2;1;96;6500.0;1550.0;11650.0;67.71;121.35;Departamento
Departamento;San Luis;2;1;0;50;850.0;170.0;1020.0;17.0;20.4;Departamento
Departamento;Villa El Salvador;2;1;1;124;2100.0;431.0;2648.0;16.94;21.35;Departamento
Departamento;San Borja;2;0;0;58;2200.0;470.0;2740.0;37.93;47.24;Departamento
Departamento;Comas;2;1;1;75;5000.0;900.0;6100.0;66.67;81.33;Departamento
Departamento;San Miguel;4;2;1;209;3800.0;1600.0;5400.0;18.18;25.84;Departamento
Departamento;San Borja;1;0;0;43;1600.0;549.0;2224.0;37.21;51.72;Departamento
Departamento;Ate;2;1;0;70;1500.0;1300.0;2958.0;21.43;42.26;Departamento
Departamento;Comas;3;2;1;140;5500.0;2500.0;8000.0;39.29;57.14;Departamento
Departamento;Pachacámac;1;0;0;71;1800.0;400.0;2266.0;25.35;31.92;Departamento
Departamento;La Punta;2;1;1;82;1300.0;580.0;1950.0;15.85;23.78;Departamento
Departamento;Mi Perú;3;0;0;56;850.0;477.0;1327.0;15.18;23.7;Departamento
Departamento;San Borja;2;1;1;115;4000.0;1613.0;5701.0;34.78;49.57;Departamento
Departamento;San Luis;2;1;0;53;850.0;420.0;1283.0;16.04;24.21;Departamento
Departamento;Ate;4;2;1;140;2700.0;2300.0;5000.0;19.29;35.71;Departamento
Departamento;San Miguel;2;2;1;80;2100.0;750.0;2950.0;26.25;36.88;Departamento
Departamento;Ate;3;2;3;164;7000.0;2300.0;9650.0;42.68;58.84;Departamento
Departamento;Comas;2;1;1;140;6000.0;1200.0;7566.0;42.86;54.04;Departamento
Departamento;San Borja;1;0;0;48;2000.0;558.0;2587.0;41.67;53.9;Departamento
Departamento;San Borja;1;0;0;23;1400.0;631.0;2093.0;60.87;91.0;Departamento
Departamento;Santiago de Surco;2;0;0;75;2500.0;600.0;3100.0;33.33;41.33;Departamento
Departamento;Lurigancho;2;1;2;80;4000.0;1727.0;5960.0;50.0;74.5;Departamento
Departamento;Pachacámac;1;0;0;47;1840.0;418.0;2282.0;39.15;48.55;Departamento
Departamento;Jesús María;3;1;1;80;2200.0;830.0;3112.0;27.5;38.9;Departamento
Departamento;Jesús María;2;1;1;90;3000.0;600.0;3600.0;33.33;40.0;Departamento
Departamento;San Borja;2;0;0;90;3300.0;700.0;4085.0;36.67;45.39;Departamento
Departamento;San Borja;3;1;0;125;3300.0;1256.0;4556.0;26.4;36.45;Departamento
Departamento;Ate;4;3;1;313;6000.0;2030.0;8941.0;19.17;28.57;Departamento
Departamento;Ate;2;0;2;120;4000.0;2500.0;6500.0;33.33;54.17;Departamento
Departamento;Mi Perú;3;2;1;135;2000.0;850.0;3000.0;14.81;22.22;Departamento
Departamento;Jesús María;2;2;1;85;1600.0;630.0;2410.0;18.82;28.35;Departamento
Departamento;Ate;3;2;0;130;5000.0;2350.0;7350.0;38.46;56.54;Departamento
Departamento;Breña;3;2;1;167;2900.0;2300.0;5590.0;17.37;33.47;Departamento
Departamento;Punta Hermosa;2;2;0;81;2500.0;1260.0;3760.0;30.86;46.42;Departamento
Departamento;Santa Anita;3;1;0;90;1700.0;880.0;2680.0;18.89;29.78;Departamento
Departamento;Ate;3;2;1;159;8500.0;900.0;10000.0;53.46;62.89;Departamento
Departamento;Callao;2;0;0;60;900.0;550.0;1465.0;15.0;24.42;Departamento
Departamento;Ate;4;3;1;150;4000.0;1500.0;7280.0;26.67;48.53;Departamento
Departamento;Comas;2;1;1;70;7000.0;4236.0;11803.0;100.0;168.61;Departamento
Departamento;La Punta;2;1;1;68;1500.0;670.0;2252.0;22.06;33.12;Departamento
Departamento;San Borja;4;1;0;155;5000.0;1500.0;6728.0;32.26;43.41;Departamento
Departamento;Lince;1;1;0;48;650.0;250.0;912.0;13.54;19.0;Departamento
Departamento;Pueblo Libre;3;1;0;90;3800.0;1177.0;4977.0;42.22;55.3;Departamento
Departamento;Ate;2;1;1;80;2750.0;1178.0;4234.0;34.38;52.92;Departamento
Departamento;San Miguel;2;0;0;75;2000.0;715.0;2715.0;26.67;36.2;Departamento
Departamento;Comas;1;1;0;55;2600.0;648.0;3374.0;47.27;61.35;Departamento
Departamento;Mi Perú;2;0;0;70;1500.0;879.0;2379.0;21.43;33.99;Departamento
Departamento;Ventanilla;2;1;0;74;1300.0;720.0;2093.0;17.57;28.28;Departamento
Departamento;Jesús María;3;2;1;87;1700.0;577.0;2434.0;19.54;27.98;Departamento
Departamento;Callao;2;1;1;62;1500.0;631.0;2131.0;24.19;34.37;Departamento
Departamento;Lince;2;1;1;98;2200.0;1390.0;3590.0;22.45;36.63;Departamento
Departamento;Ate;1;1;1;65;2800.0;1100.0;4050.0;43.08;62.31;Departamento
Departamento;Ate;1;2;1;107;7000.0;2200.0;9200.0;65.42;85.98;Departamento
Departamento;Mi Perú;2;1;1;70;1600.0;710.0;2401.0;22.86;34.3;Departamento
Departamento;Punta Hermosa;2;1;1;85;3300.0;1049.0;4459.0;38.82;52.46;Departamento
Departamento;La Perla;3;2;1;130;5000.0;720.0;6020.0;38.46;46.31;Departamento
Departamento;San Borja;3;0;1;90;3000.0;610.0;3795.0;33.33;42.17;Departamento
Departamento;La Perla;2;1;1;86;2990.0;528.0;3759.0;34.77;43.71;Departamento
Departamento;Mi Perú;2;1;1;80;1300.0;900.0;2200.0;16.25;27.5;Departamento
Departamento;San Borja;3;0;0;120;2500.0;600.0;3100.0;20.83;25.83;Departamento
Departamento;San Luis;2;0;0;55;1200.0;347.0;1547.0;21.82;28.13;Departamento
Departamento;Rímac;2;1;1;72;4200.0;1298.0;5498.0;58.33;76.36;Departamento
Departamento;Jesús María;3;3;1;90;2000.0;484.0;2663.0;22.22;29.59;Departamento
Departamento;San Bartolo;1;0;1;50;2300.0;891.0;3259.0;46.0;65.18;Departamento
Departamento;Lince;2;1;0;55;500.0;360.0;860.0;9.09;15.64;Departamento
Departamento;Carmen de La Legua;3;1;1;130;1600.0;720.0;2448.0;12.31;18.83;Departamento
Departamento;Ate;1;1;1;68;4000.0;1002.0;6402.0;58.82;94.15;Departamento
Departamento;Ate;3;3;3;140;5500.0;950.0;7196.0;39.29;51.4;Departamento
Departamento;Santa Rosa;2;1;0;115;950.0;850.0;1925.0;8.26;16.74;Departamento
Departamento;Pueblo Libre;3;2;1;110;5500.0;1600.0;7616.0;50.0;69.24;Departamento
Departamento;Villa El Salvador;1;0;0;50;1600.0;680.0;2353.0;32.0;47.06;Departamento
Departamento;Punta Hermosa;4;2;1;200;9000.0;2200.0;16100.0;45.0;80.5;Departamento
Departamento;Comas;3;1;1;200;9000.0;1705.0;10705.0;45.0;53.52;Departamento
Departamento;Villa El Salvador;1;0;0;52;1400.0;609.0;2110.0;26.92;40.58;Departamento
Departamento;Jesús María;3;2;1;95;1700.0;512.0;2342.0;17.89;24.65;Departamento
Departamento;Ate;3;3;2;130;6500.0;2810.0;10118.0;50.0;77.83;Departamento
Departamento;La Perla;2;1;0;80;3500.0;984.0;4484.0;43.75;56.05;Departamento
Departamento;Rímac;2;1;1;115;3500.0;1380.0;4880.0;30.43;42.43;Departamento
Departamento;Ate;4;3;3;160;8500.0;2300.0;11200.0;53.12;70.0;Departamento
Departamento;Ventanilla;2;1;0;75;2000.0;500.0;2620.0;26.67;34.93;Departamento
Departamento;Ate;2;1;1;80;2250.0;1150.0;3538.0;28.12;44.22;Departamento
Departamento;Chorrillos;1;1;1;85;2700.0;832.0;3742.0;31.76;44.02;Departamento
Departamento;San Borja;1;0;0;42;1700.0;506.0;2264.0;40.48;53.9;Departamento
Departamento;Mi Perú;2;1;0;63;1000.0;730.0;1850.0;15.87;29.37;Departamento
Departamento;Santa Anita;2;0;0;75;1100.0;300.0;1416.0;14.67;18.88;Departamento
Departamento;San Borja;2;0;0;40;2600.0;800.0;3424.0;65.0;85.6;Departamento
Departamento;Ate;3;2;1;115;2800.0;1800.0;4850.0;24.35;42.17;Departamento
Departamento;Chorrillos;1;0;0;50;1650.0;450.0;2100.0;33.0;42.0;Departamento
Departamento;Punta Hermosa;1;1;0;59;1900.0;695.0;2640.0;32.2;44.75;Departamento
Departamento;Ate;1;1;0;68;1700.0;1600.0;3300.0;25.0;48.53;Departamento
Departamento;San Miguel;2;0;1;110;2000.0;450.0;2578.0;18.18;23.44;Departamento
Departamento;Chorrillos;2;1;1;85;2600.0;1400.0;5400.0;30.59;63.53;Departamento
Departamento;Ventanilla;2;1;0;68;2000.0;800.0;2930.0;29.41;43.09;Departamento
Departamento;Ate;3;2;1;120;5450.0;1500.0;7330.0;45.42;61.08;Departamento
